"PROBABILITY CURVES FOR RASCH_RST_EXAMPLE Nov 23 2024 10:48"
"ITEM","MEASURE","SCORE","INFORMATION",0,1,2,3,4,5,6
28,3.840000,.98,.02,.02,.98,.00,.00,.00,.00,.00
28,3.850000,.98,.02,.02,.98,.00,.00,.00,.00,.00
28,3.860000,.98,.02,.02,.98,.00,.00,.00,.00,.00
28,3.870000,.98,.02,.02,.98,.00,.00,.00,.00,.00
28,3.880000,.98,.02,.02,.98,.00,.00,.00,.00,.00
28,3.890000,.98,.02,.02,.98,.00,.00,.00,.00,.00
28,3.900000,.98,.02,.02,.98,.00,.00,.00,.00,.00
28,3.910000,.98,.02,.02,.98,.00,.00,.00,.00,.00
28,3.920000,.98,.02,.02,.98,.00,.00,.00,.00,.00
28,3.930000,.98,.02,.02,.98,.00,.00,.00,.00,.00
28,3.940000,.98,.02,.02,.98,.00,.00,.00,.00,.00
28,3.950000,.98,.02,.02,.98,.00,.00,.00,.00,.00
28,3.960000,.98,.02,.02,.98,.00,.00,.00,.00,.00
28,3.970000,.98,.02,.02,.98,.00,.00,.00,.00,.00
28,3.980000,.98,.02,.02,.98,.00,.00,.00,.00,.00
28,3.990000,.98,.02,.02,.98,.00,.00,.00,.00,.00
28,4.000000,.98,.02,.02,.98,.00,.00,.00,.00,.00
28,4.010000,.98,.02,.02,.98,.00,.00,.00,.00,.00
28,4.020000,.98,.02,.02,.98,.00,.00,.00,.00,.00
28,4.030000,.98,.02,.02,.98,.00,.00,.00,.00,.00
28,4.040000,.98,.02,.02,.98,.00,.00,.00,.00,.00
28,4.050000,.98,.02,.02,.98,.00,.00,.00,.00,.00
28,4.060000,.98,.02,.02,.98,.00,.00,.00,.00,.00
28,4.070000,.98,.02,.02,.98,.00,.00,.00,.00,.00
28,4.080000,.98,.02,.02,.98,.00,.00,.00,.00,.00
28,4.090000,.98,.02,.02,.98,.00,.00,.00,.00,.00
28,4.100000,.98,.02,.02,.98,.00,.00,.00,.00,.00
28,4.110000,.98,.02,.02,.98,.00,.00,.00,.00,.00
28,4.120000,.98,.02,.02,.98,.00,.00,.00,.00,.00
28,4.130000,.98,.02,.02,.98,.00,.00,.00,.00,.00
28,4.140000,.98,.02,.02,.98,.00,.00,.00,.00,.00
28,4.150000,.98,.02,.02,.98,.00,.00,.00,.00,.00
28,4.160000,.98,.02,.02,.98,.00,.00,.00,.00,.00
28,4.170000,.98,.01,.02,.98,.00,.00,.00,.00,.00
28,4.180000,.98,.01,.02,.98,.00,.00,.00,.00,.00
28,4.190000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.200000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.210000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.220000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.230000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.240000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.250000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.260000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.270000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.280000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.290000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.300000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.310000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.320000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.330000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.340000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.350000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.360000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.370000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.380000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.390000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.400000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.410000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.420000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.430000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.440000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.450000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.460000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.470000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.480000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.490000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.500000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.510000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.520000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.530000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.540000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.550000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.560000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.570000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.580000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.590000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.600000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.610000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.620000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.630000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.640000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.650000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.660000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.670000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.680000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.690000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.700000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.710000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.720000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.730000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.740000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.750000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.760000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.770000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.780000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.790000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.800000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.810000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.820000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.830000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.840000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.850000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.860000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.870000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.880000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.890000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.900000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.910000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.920000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.930000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.940000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.950000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.960000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.970000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.980000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,4.990000,.99,.01,.01,.99,.00,.00,.00,.00,.00
28,5.000000,.99,.01,.01,.99,.00,.00,.00,.00,.00
29,-5.000000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.990000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.980000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.970000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.960000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.950000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.940000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.930000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.920000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.910000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.900000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.890000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.880000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.870000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.860000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.850000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.840000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.830000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.820000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.810000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.800000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.790000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.780000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.770000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.760000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.750000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.740000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.730000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.720000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.710000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.700000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.690000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.680000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.670000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.660000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.650000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.640000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.630000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.620000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.610000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.600000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.590000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.580000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.570000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.560000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.550000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.540000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.530000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.520000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.510000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.500000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.490000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.480000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.470000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.460000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.450000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.440000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.430000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.420000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.410000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.400000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.390000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.380000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.370000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.360000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.350000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.340000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.330000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.320000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.310000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.300000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.290000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.280000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.270000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.260000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.250000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.240000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.230000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.220000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.210000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.200000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.190000,.01,.01,.99,.01,.00,.00,.00,.00,.00
29,-4.180000,.02,.01,.98,.02,.00,.00,.00,.00,.00
29,-4.170000,.02,.01,.98,.02,.00,.00,.00,.00,.00
29,-4.160000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-4.150000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-4.140000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-4.130000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-4.120000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-4.110000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-4.100000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-4.090000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-4.080000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-4.070000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-4.060000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-4.050000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-4.040000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-4.030000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-4.020000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-4.010000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-4.000000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-3.990000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-3.980000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-3.970000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-3.960000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-3.950000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-3.940000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-3.930000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-3.920000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-3.910000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-3.900000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-3.890000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-3.880000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-3.870000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-3.860000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-3.850000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-3.840000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-3.830000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-3.820000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-3.810000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-3.800000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-3.790000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-3.780000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-3.770000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-3.760000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-3.750000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-3.740000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-3.730000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-3.720000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-3.710000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-3.700000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-3.690000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-3.680000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-3.670000,.02,.02,.98,.02,.00,.00,.00,.00,.00
29,-3.660000,.03,.02,.97,.03,.00,.00,.00,.00,.00
29,-3.650000,.03,.02,.97,.03,.00,.00,.00,.00,.00
29,-3.640000,.03,.02,.97,.03,.00,.00,.00,.00,.00
29,-3.630000,.03,.03,.97,.03,.00,.00,.00,.00,.00
29,-3.620000,.03,.03,.97,.03,.00,.00,.00,.00,.00
29,-3.610000,.03,.03,.97,.03,.00,.00,.00,.00,.00
29,-3.600000,.03,.03,.97,.03,.00,.00,.00,.00,.00
29,-3.590000,.03,.03,.97,.03,.00,.00,.00,.00,.00
29,-3.580000,.03,.03,.97,.03,.00,.00,.00,.00,.00
29,-3.570000,.03,.03,.97,.03,.00,.00,.00,.00,.00
29,-3.560000,.03,.03,.97,.03,.00,.00,.00,.00,.00
29,-3.550000,.03,.03,.97,.03,.00,.00,.00,.00,.00
29,-3.540000,.03,.03,.97,.03,.00,.00,.00,.00,.00
29,-3.530000,.03,.03,.97,.03,.00,.00,.00,.00,.00
29,-3.520000,.03,.03,.97,.03,.00,.00,.00,.00,.00
29,-3.510000,.03,.03,.97,.03,.00,.00,.00,.00,.00
29,-3.500000,.03,.03,.97,.03,.00,.00,.00,.00,.00
29,-3.490000,.03,.03,.97,.03,.00,.00,.00,.00,.00
29,-3.480000,.03,.03,.97,.03,.00,.00,.00,.00,.00
29,-3.470000,.03,.03,.97,.03,.00,.00,.00,.00,.00
29,-3.460000,.03,.03,.97,.03,.00,.00,.00,.00,.00
29,-3.450000,.03,.03,.97,.03,.00,.00,.00,.00,.00
29,-3.440000,.03,.03,.97,.03,.00,.00,.00,.00,.00
29,-3.430000,.03,.03,.97,.03,.00,.00,.00,.00,.00
29,-3.420000,.03,.03,.97,.03,.00,.00,.00,.00,.00
29,-3.410000,.03,.03,.97,.03,.00,.00,.00,.00,.00
29,-3.400000,.03,.03,.97,.03,.00,.00,.00,.00,.00
29,-3.390000,.03,.03,.97,.03,.00,.00,.00,.00,.00
29,-3.380000,.03,.03,.97,.03,.00,.00,.00,.00,.00
29,-3.370000,.03,.03,.97,.03,.00,.00,.00,.00,.00
29,-3.360000,.03,.03,.97,.03,.00,.00,.00,.00,.00
29,-3.350000,.03,.03,.97,.03,.00,.00,.00,.00,.00
29,-3.340000,.03,.03,.97,.03,.00,.00,.00,.00,.00
29,-3.330000,.03,.03,.97,.03,.00,.00,.00,.00,.00
29,-3.320000,.03,.03,.97,.03,.00,.00,.00,.00,.00
29,-3.310000,.04,.03,.96,.04,.00,.00,.00,.00,.00
29,-3.300000,.04,.03,.96,.04,.00,.00,.00,.00,.00
29,-3.290000,.04,.03,.96,.04,.00,.00,.00,.00,.00
29,-3.280000,.04,.03,.96,.04,.00,.00,.00,.00,.00
29,-3.270000,.04,.04,.96,.04,.00,.00,.00,.00,.00
29,-3.260000,.04,.04,.96,.04,.00,.00,.00,.00,.00
29,-3.250000,.04,.04,.96,.04,.00,.00,.00,.00,.00
29,-3.240000,.04,.04,.96,.04,.00,.00,.00,.00,.00
29,-3.230000,.04,.04,.96,.04,.00,.00,.00,.00,.00
29,-3.220000,.04,.04,.96,.04,.00,.00,.00,.00,.00
29,-3.210000,.04,.04,.96,.04,.00,.00,.00,.00,.00
29,-3.200000,.04,.04,.96,.04,.00,.00,.00,.00,.00
29,-3.190000,.04,.04,.96,.04,.00,.00,.00,.00,.00
29,-3.180000,.04,.04,.96,.04,.00,.00,.00,.00,.00
29,-3.170000,.04,.04,.96,.04,.00,.00,.00,.00,.00
29,-3.160000,.04,.04,.96,.04,.00,.00,.00,.00,.00
29,-3.150000,.04,.04,.96,.04,.00,.00,.00,.00,.00
29,-3.140000,.04,.04,.96,.04,.00,.00,.00,.00,.00
29,-3.130000,.04,.04,.96,.04,.00,.00,.00,.00,.00
29,-3.120000,.04,.04,.96,.04,.00,.00,.00,.00,.00
29,-3.110000,.04,.04,.96,.04,.00,.00,.00,.00,.00
29,-3.100000,.04,.04,.96,.04,.00,.00,.00,.00,.00
29,-3.090000,.04,.04,.96,.04,.00,.00,.00,.00,.00
29,-3.080000,.04,.04,.96,.04,.00,.00,.00,.00,.00
29,-3.070000,.04,.04,.96,.04,.00,.00,.00,.00,.00
29,-3.060000,.04,.04,.96,.04,.00,.00,.00,.00,.00
29,-3.050000,.05,.04,.95,.05,.00,.00,.00,.00,.00
29,-3.040000,.05,.04,.95,.05,.00,.00,.00,.00,.00
29,-3.030000,.05,.04,.95,.05,.00,.00,.00,.00,.00
29,-3.020000,.05,.04,.95,.05,.00,.00,.00,.00,.00
29,-3.010000,.05,.04,.95,.05,.00,.00,.00,.00,.00
29,-3.000000,.05,.05,.95,.05,.00,.00,.00,.00,.00
29,-2.990000,.05,.05,.95,.05,.00,.00,.00,.00,.00
29,-2.980000,.05,.05,.95,.05,.00,.00,.00,.00,.00
29,-2.970000,.05,.05,.95,.05,.00,.00,.00,.00,.00
29,-2.960000,.05,.05,.95,.05,.00,.00,.00,.00,.00
29,-2.950000,.05,.05,.95,.05,.00,.00,.00,.00,.00
29,-2.940000,.05,.05,.95,.05,.00,.00,.00,.00,.00
29,-2.930000,.05,.05,.95,.05,.00,.00,.00,.00,.00
29,-2.920000,.05,.05,.95,.05,.00,.00,.00,.00,.00
29,-2.910000,.05,.05,.95,.05,.00,.00,.00,.00,.00
29,-2.900000,.05,.05,.95,.05,.00,.00,.00,.00,.00
29,-2.890000,.05,.05,.95,.05,.00,.00,.00,.00,.00
29,-2.880000,.05,.05,.95,.05,.00,.00,.00,.00,.00
29,-2.870000,.05,.05,.95,.05,.00,.00,.00,.00,.00
29,-2.860000,.05,.05,.95,.05,.00,.00,.00,.00,.00
29,-2.850000,.05,.05,.95,.05,.00,.00,.00,.00,.00
29,-2.840000,.06,.05,.94,.06,.00,.00,.00,.00,.00
29,-2.830000,.06,.05,.94,.06,.00,.00,.00,.00,.00
29,-2.820000,.06,.05,.94,.06,.00,.00,.00,.00,.00
29,-2.810000,.06,.05,.94,.06,.00,.00,.00,.00,.00
29,-2.800000,.06,.05,.94,.06,.00,.00,.00,.00,.00
29,-2.790000,.06,.05,.94,.06,.00,.00,.00,.00,.00
29,-2.780000,.06,.06,.94,.06,.00,.00,.00,.00,.00
29,-2.770000,.06,.06,.94,.06,.00,.00,.00,.00,.00
29,-2.760000,.06,.06,.94,.06,.00,.00,.00,.00,.00
29,-2.750000,.06,.06,.94,.06,.00,.00,.00,.00,.00
29,-2.740000,.06,.06,.94,.06,.00,.00,.00,.00,.00
29,-2.730000,.06,.06,.94,.06,.00,.00,.00,.00,.00
29,-2.720000,.06,.06,.94,.06,.00,.00,.00,.00,.00
29,-2.710000,.06,.06,.94,.06,.00,.00,.00,.00,.00
29,-2.700000,.06,.06,.94,.06,.00,.00,.00,.00,.00
29,-2.690000,.06,.06,.94,.06,.00,.00,.00,.00,.00
29,-2.680000,.06,.06,.94,.06,.00,.00,.00,.00,.00
29,-2.670000,.06,.06,.94,.06,.00,.00,.00,.00,.00
29,-2.660000,.07,.06,.93,.07,.00,.00,.00,.00,.00
29,-2.650000,.07,.06,.93,.07,.00,.00,.00,.00,.00
29,-2.640000,.07,.06,.93,.07,.00,.00,.00,.00,.00
29,-2.630000,.07,.06,.93,.07,.00,.00,.00,.00,.00
29,-2.620000,.07,.06,.93,.07,.00,.00,.00,.00,.00
29,-2.610000,.07,.06,.93,.07,.00,.00,.00,.00,.00
29,-2.600000,.07,.06,.93,.07,.00,.00,.00,.00,.00
29,-2.590000,.07,.06,.93,.07,.00,.00,.00,.00,.00
29,-2.580000,.07,.07,.93,.07,.00,.00,.00,.00,.00
29,-2.570000,.07,.07,.93,.07,.00,.00,.00,.00,.00
29,-2.560000,.07,.07,.93,.07,.00,.00,.00,.00,.00
29,-2.550000,.07,.07,.93,.07,.00,.00,.00,.00,.00
29,-2.540000,.07,.07,.93,.07,.00,.00,.00,.00,.00
29,-2.530000,.07,.07,.93,.07,.00,.00,.00,.00,.00
29,-2.520000,.07,.07,.93,.07,.00,.00,.00,.00,.00
29,-2.510000,.08,.07,.92,.08,.00,.00,.00,.00,.00
29,-2.500000,.08,.07,.92,.08,.00,.00,.00,.00,.00
29,-2.490000,.08,.07,.92,.08,.00,.00,.00,.00,.00
29,-2.480000,.08,.07,.92,.08,.00,.00,.00,.00,.00
29,-2.470000,.08,.07,.92,.08,.00,.00,.00,.00,.00
29,-2.460000,.08,.07,.92,.08,.00,.00,.00,.00,.00
29,-2.450000,.08,.07,.92,.08,.00,.00,.00,.00,.00
29,-2.440000,.08,.07,.92,.08,.00,.00,.00,.00,.00
29,-2.430000,.08,.07,.92,.08,.00,.00,.00,.00,.00
29,-2.420000,.08,.07,.92,.08,.00,.00,.00,.00,.00
29,-2.410000,.08,.08,.92,.08,.00,.00,.00,.00,.00
29,-2.400000,.08,.08,.92,.08,.00,.00,.00,.00,.00
29,-2.390000,.08,.08,.92,.08,.00,.00,.00,.00,.00
29,-2.380000,.08,.08,.92,.08,.00,.00,.00,.00,.00
29,-2.370000,.09,.08,.91,.09,.00,.00,.00,.00,.00
29,-2.360000,.09,.08,.91,.09,.00,.00,.00,.00,.00
29,-2.350000,.09,.08,.91,.09,.00,.00,.00,.00,.00
29,-2.340000,.09,.08,.91,.09,.00,.00,.00,.00,.00
29,-2.330000,.09,.08,.91,.09,.00,.00,.00,.00,.00
29,-2.320000,.09,.08,.91,.09,.00,.00,.00,.00,.00
29,-2.310000,.09,.08,.91,.09,.00,.00,.00,.00,.00
29,-2.300000,.09,.08,.91,.09,.00,.00,.00,.00,.00
29,-2.290000,.09,.08,.91,.09,.00,.00,.00,.00,.00
29,-2.280000,.09,.08,.91,.09,.00,.00,.00,.00,.00
29,-2.270000,.09,.08,.91,.09,.00,.00,.00,.00,.00
29,-2.260000,.09,.09,.91,.09,.00,.00,.00,.00,.00
29,-2.250000,.10,.09,.90,.10,.00,.00,.00,.00,.00
29,-2.240000,.10,.09,.90,.10,.00,.00,.00,.00,.00
29,-2.230000,.10,.09,.90,.10,.00,.00,.00,.00,.00
29,-2.220000,.10,.09,.90,.10,.00,.00,.00,.00,.00
29,-2.210000,.10,.09,.90,.10,.00,.00,.00,.00,.00
29,-2.200000,.10,.09,.90,.10,.00,.00,.00,.00,.00
29,-2.190000,.10,.09,.90,.10,.00,.00,.00,.00,.00
29,-2.180000,.10,.09,.90,.10,.00,.00,.00,.00,.00
29,-2.170000,.10,.09,.90,.10,.00,.00,.00,.00,.00
